S1_Std,S1_Diff,S1_Waveform,S2_Std,S2_Diff,S2_Waveform,Label
3.687817783,-3,16,11.12539438,-13,34,0
3.902870738,-6,16,11.15650483,-4,34,0
3.927136361,4,16,11.02798259,9,34,0
3.900974237,6,16,10.98333283,9,34,0
3.949126486,4,16,11.1248191,13,34,0
3.969886648,0,16,11.10281046,-1,34,0
3.92306003,-1,16,11.00974114,-4,34,0
3.86683333,-4,16,10.90130267,-7,34,0
3.878143886,-2,16,11.06506213,-15,34,0
3.891991778,-1,16,11.14120281,-2,34,0
3.804260769,1,16,10.95817503,7,34,0
3.805469748,3,16,10.92016483,11,34,0
3.824186188,2,16,11.07003162,11,34,0
3.824186188,1,16,11.09416063,1,34,0
3.824186188,-1,16,11.07364439,-3,34,0
3.824186188,-1,16,11.04429264,-7,34,0
3.819738211,-2,16,11.13258281,-14,34,0
3.819738211,-1,16,11.20408854,-5,34,0
3.815180205,1,16,11.06135616,7,34,0
3.8,-2,16,10.95081732,8,34,0
3.790725524,4,16,11.07590177,12,34,0
3.827479588,3,16,11.1932837,4,34,0
3.769562309,0,16,11.16997762,-3,34,0
3.790778284,0,16,11.09731499,-7,34,0
3.785445813,-5,16,11.13013926,-12,34,0
3.888907302,-6,16,11.28788731,-10,34,0
3.732291521,1,16,11.1259876,4,34,0
3.616019911,5,16,10.88529283,11,34,0
3.583517825,2,16,10.95410425,11,34,0
3.572170209,2,16,11.02849038,3,34,0
3.463004476,-3,15,11.04601286,-2,34,0
3.463004476,2,15,10.94063984,-7,34,0
3.409457435,-2,15,10.94204734,-9,34,0
3.427885646,-4,15,11.14775314,-11,34,0
3.427885646,0,15,11.14775314,0,34,0
3.446099244,0,15,10.9875566,11,34,0
3.426018097,4,15,10.9945441,10,34,0
3.409457435,2,15,10.97285742,7,34,0
3.380887457,2,15,10.87428159,0,34,0
3.391813674,-2,15,10.79646238,-3,34,0
3.396704285,-1,15,10.76707946,-9,34,0
3.42981049,-5,15,10.94789477,-14,34,0
3.411099529,3,15,10.94789477,-1,34,0
3.446737588,-6,15,10.78385831,8,34,0
3.440290685,6,15,10.76059478,9,34,0
3.440290685,3,15,10.85585556,10,34,0
3.388746081,1,14,10.77792188,1,34,0
3.388746081,0,14,10.69880367,-4,34,0
3.359821424,-2,14,10.65938085,-7,34,0
3.365947118,-3,14,10.84341275,-16,34,0
3.493765877,-6,14,10.89845861,-2,34,0
3.287613116,3,12,10.65647221,8,32,0
3.196498084,6,12,10.57659681,9,32,0
3.253060098,3,12,10.70156998,11,32,0
3.2127247,-2,12,10.67925091,0,32,0
3.154425463,-2,12,10.59473454,-5,32,0
3.12409987,1,12,10.54250445,-5,32,0
3.12409987,-2,12,10.68239673,-14,32,0
3.143819333,-3,12,10.70964052,-3,32,0
3.119294792,6,12,10.52670889,7,32,0
3.097159989,-3,12,10.44635822,10,32,0
3.130495168,4,12,10.54872504,9,32,0
3.170867389,1,12,10.57309794,3,32,0
3.193806506,0,12,10.52615789,-2,32,0
3.210233636,-1,12,10.44076626,-7,32,0
3.216768565,-5,12,10.51149847,-14,32,0
3.239073942,-1,12,10.60379177,-5,32,0
3.253060098,0,12,10.48343455,4,32,0
3.274385439,0,12,10.41900187,9,32,0
3.253060098,2,12,10.50540813,11,32,0
3.263678906,3,12,10.5787712,5,32,0
3.263678906,2,12,10.47694612,-3,31,0
3.2127247,-3,12,10.33806558,-8,31,0
3.16227766,-3,12,10.37159583,-12,31,0
3.226391173,-3,12,10.58158778,-8,31,0
3.131070105,1,12,10.52503682,2,31,0
3.051294807,1,12,10.39039941,12,31,0
3.055748681,4,12,10.49931426,13,31,0
3.055748681,0,12,10.58718093,3,31,0
3.08058436,3,12,10.58718093,-1,31,0
3.085708995,-3,12,10.50068569,-8,31,0
3.091213354,-4,12,10.51353413,-10,31,0
3.189043744,-3,12,10.73202684,-11,31,0
3.323191237,-2,12,10.73202684,0,31,0
3.305510551,5,12,10.51353413,11,31,0
3.269556545,2,12,10.52995726,12,31,0
3.275606814,2,12,10.65863031,6,31,0
3.275606814,1,12,10.65863031,-1,31,0
3.232584106,0,12,10.5624997,-6,31,0
3.22,-1,12,10.49153945,-6,31,0
3.23041793,-4,12,10.65457648,-13,31,0
3.31927703,-4,12,10.65457648,-1,31,0
3.373781261,2,12,10.47413958,8,31,0
3.254289477,4,12,10.45401358,12,31,0
3.261901286,2,12,10.57688045,6,31,0
3.248938288,0,12,10.55630617,-1,31,0
3.208987379,-1,12,10.44844486,-4,31,0
3.167396407,0,12,10.37774542,-7,31,0
3.189733531,-4,12,10.56598315,-14,31,0
3.300969555,-3,12,10.59337529,-1,31,0
3.158227351,4,12,10.38208072,9,31,0
3.111526956,4,12,10.32279032,9,31,0
3.146045136,2,12,10.47236363,10,31,0
3.146045136,1,12,10.49497022,0,31,0
3.261901286,2,14,10.47427324,-2,31,0
3.299757567,-3,14,10.4462242,-7,31,0
3.30992447,-6,14,10.56870853,-15,31,0
3.428177358,-4,14,10.64670841,-4,31,0
3.411978898,4,14,10.50693105,6,31,0
3.39411255,1,14,10.44076626,8,31,0
3.489641815,7,14,10.56227248,13,31,0
3.661092733,3,16,10.6821159,4,32,0
3.661092733,-4,16,10.61613866,-5,32,0
3.63868108,-1,16,10.50523679,-7,32,0
3.606937759,-5,16,10.57060074,-13,32,0
3.678532316,-4,16,10.70887482,-6,32,0
3.678532316,3,16,10.58194689,7,32,0
3.672873534,4,16,10.48444562,11,32,0
3.665460408,0,16,10.62451881,10,32,0
3.721505072,3,16,10.68426881,0,32,0
3.704915654,-4,16,10.63511166,0,32,0
3.648342089,0,16,10.52093152,-10,32,0
3.645545227,-2,16,10.59652773,-12,32,0
3.716396104,-4,16,10.72462587,-5,32,0
3.696268389,2,16,10.59450801,3,32,0
3.668460167,4,16,10.39278596,11,32,0
3.672002179,2,16,10.5042658,12,32,0
3.683259426,0,16,10.56969252,2,32,0
3.677444765,-2,16,10.52425769,-2,32,0
3.623534186,-2,16,10.39363267,-8,32,0
3.629269899,-1,16,10.41921302,-10,32,0
3.664368977,-2,16,10.61885116,-9,32,0
3.593382807,3,16,10.56060604,1,32,0
3.440930107,1,15,10.30970417,11,31,0
3.430685063,2,15,10.34116048,12,31,0
3.487635302,3,15,10.4683141,5,31,0
3.634556369,3,15,10.51733807,1,31,0
3.624582735,-6,15,10.44957415,-7,31,0
3.616628264,-3,15,10.42959251,-9,31,0
3.645545227,-2,15,10.69558788,-15,32,0
3.645545227,1,15,10.75005116,1,32,0
3.544516892,0,15,10.60384836,8,32,0
3.484881634,2,15,10.56151504,9,32,0
3.483905854,1,15,10.63294879,9,32,0
3.483905854,1,15,10.59511208,-1,32,0
3.479137824,-1,15,10.52304139,-4,32,0
3.48,-1,15,10.48665819,-6,32,0
3.516589257,-3,15,10.74409605,-16,32,0
3.516589257,0,15,10.77174081,1,32,0
3.410337227,1,15,10.61555463,7,32,0
3.389690251,3,15,10.57498936,9,32,0
3.416489426,3,15,10.71141447,12,32,0
3.400235286,-1,15,10.68960242,-1,32,0
3.428177358,3,15,10.61284128,-3,32,0
3.343291791,-2,15,10.52235715,-5,32,0
3.310589071,-4,15,10.65652852,-16,32,0
3.383548433,-5,15,10.75546373,-3,32,0
3.317167466,1,14,10.63625874,5,32,0
3.304542328,3,14,10.55317962,10,32,0
3.302181097,3,14,10.65277429,11,32,0
3.248938288,2,14,10.7808905,6,33,0
3.2,4,13,10.72807532,-3,33,0
3.156960564,-5,13,10.6463327,-9,33,0
3.125443968,-4,13,10.72007463,-14,33,0
3.248137928,-5,14,10.88634006,-7,33,0
3.163289427,5,14,10.81006938,4,33,0
3.144773442,1,14,10.74655294,11,33,0
3.138216054,1,14,10.84230603,12,33,0
3.138216054,1,14,10.8203512,1,33,0
3.112298186,2,14,10.77805177,-1,33,0
3.111848325,-4,14,10.63721768,-8,33,0
3.128961489,-2,14,10.69394221,-11,33,0
3.248445782,-4,14,10.85725564,-8,33,0
3.218943926,2,14,10.85725564,2,33,0
3.190235101,3,14,10.74430081,13,33,0
3.197561571,3,14,10.81460124,10,33,0
3.183959799,0,14,10.81460124,3,33,0
3.2984845,5,14,10.79029193,1,33,0
3.2984845,-6,14,10.69310058,-7,33,0
3.292962192,-1,14,10.68389442,-8,33,0
3.363093814,-5,14,10.88823218,-14,33,0
3.559831457,-4,17,10.91650127,0,33,0
3.58491283,6,17,10.7588847,11,33,0
3.605773149,6,17,10.80601684,13,33,0
3.618010503,0,17,10.86233861,4,33,0
3.559157204,-4,17,10.77597327,-2,33,0
3.382306905,0,17,10.59214804,-5,33,0
3.373366271,2,17,10.53233118,-6,33,0
3.396527639,-4,17,10.73664752,-14,33,0
3.396527639,6,17,10.63437821,3,33,0
3.394171475,-1,17,10.44,8,33,0
3.403292523,1,17,10.41606452,9,33,0
3.443486605,1,17,10.61902067,10,33,0
3.450275351,-2,17,10.66247626,-2,33,0
3.442382896,-2,17,10.61696755,-6,33,0
3.51960225,-5,17,10.58831431,-8,33,0
3.593549777,0,17,10.83034625,-15,33,0
3.789247946,-4,17,10.89265808,-2,35,0
3.789247946,6,17,10.76009294,9,35,0
3.802157282,6,17,10.70194375,11,35,0
3.822302971,0,17,10.82803768,10,35,0
3.822302971,1,17,10.82803768,1,35,0
3.92270315,3,17,10.80757142,-2,35,0
3.85559334,-4,17,10.75845714,-6,35,0
3.826225294,-5,17,10.86086553,-16,35,0
3.949734168,-5,17,10.99347079,-6,35,0
3.888238676,7,17,10.89860542,6,35,0
3.846868857,0,17,10.8047397,12,35,0
3.853569774,2,17,10.90909712,10,35,0
3.853569774,0,17,10.90909712,0,35,0
3.876286883,3,17,10.73953444,-1,33,0
3.733577373,-2,16,10.57476241,-6,33,0
3.711657312,-4,16,10.6270598,-13,33,0
3.801894265,-5,16,10.75925648,-6,33,0
3.732291521,3,16,10.65645344,3,33,0
3.730093833,3,16,10.52313641,13,33,0
3.797314841,5,16,10.65352524,11,33,0
3.83583107,-1,16,10.80585027,5,35,0
3.91591624,2,16,10.90548486,-1,35,0
3.898769037,-3,16,10.85580029,-8,35,0
3.898769037,-3,16,10.87612063,-13,35,0
3.953934749,-5,16,10.99943635,-9,35,0
3.88334907,2,16,10.91890104,1,35,0
3.864505143,0,16,10.74645988,9,35,0
3.864505143,2,16,10.79609189,12,35,0
3.876544853,4,16,10.81251127,2,35,0
3.876544853,-1,16,10.79238621,1,35,0
3.762127058,0,16,10.66622707,-6,35,0
3.759840422,-2,16,10.65421982,-9,35,0
3.802578073,-4,16,10.83603248,-10,35,0
3.802578073,-1,16,10.80733085,-1,35,0
3.579720659,5,16,10.57930054,11,35,0
3.590264614,4,16,10.62103573,13,35,0
3.730951621,4,17,10.76336379,6,35,0
3.769137832,-3,17,10.80890374,-1,35,0
3.764252914,-4,17,10.77821878,-6,35,0
3.75893602,0,17,10.76104084,-8,35,0
3.810984125,-5,17,11.00772456,-16,35,0
3.887209796,-2,17,11.03637622,0,35,0
3.882318895,4,17,10.94694478,9,35,0
3.875874095,3,17,10.93478852,10,35,0
3.875874095,2,17,11.08016245,11,35,0
3.924487228,3,17,11.05520692,0,35,0
3.918213879,-5,17,10.97998179,-5,35,0
3.944616585,-4,17,10.94204734,-9,35,0
3.944616585,-2,17,11.1529189,-15,35,0
4.04479913,-3,17,11.21429445,-3,35,0
3.832753579,7,16,10.99170596,9,35,0
3.837499186,5,16,10.91633638,12,35,0
4.005795801,5,17,11.10079276,12,35,0
4.063938976,-3,17,11.16895698,0,35,0
4.134924425,1,17,11.14811195,-3,35,0
4.05092582,-9,17,11.05520692,-10,35,0
4.106628788,-3,17,11.1778531,-14,35,0
4.138840417,1,17,11.36133795,-6,35,0
4.034302914,1,17,11.20971008,7,35,0
4.034302914,3,17,11.09271833,11,35,0
4.065513498,4,17,11.18894097,11,35,0
4.109695852,1,17,11.25166654,3,35,0
4.109695852,-3,17,11.29134182,-1,35,0
4.075487701,1,17,11.23175854,-8,35,0
4.060344813,-2,17,11.27340233,-12,35,0
4.103120764,-5,17,11.37908608,-7,35,0
4.016017928,2,17,11.3052908,2,35,0
4.00119982,0,17,11.17038943,10,35,0
4.001249805,3,17,11.23095722,11,35,0
3.955553059,1,17,11.21194006,2,35,0
3.94,1,17,11.05158812,-1,34,0
3.859740924,-2,17,10.852115,-5,33,0
3.840885315,-1,17,10.8240473,-10,33,0
3.910805544,-5,17,11.00908716,-10,33,0
3.853777368,3,17,11.03537947,0,33,0
3.839583311,0,17,10.91355121,9,33,0
3.815966457,1,17,10.93912245,13,33,0
3.867815921,6,17,11.03115588,6,33,0
3.961009972,2,17,11.09098733,0,33,0
4.006045432,-2,17,11.0420288,-5,33,0
4.006195202,-6,17,11.02769242,-10,33,0
4.14057967,-6,17,11.24706184,-14,33,0
4.223931818,0,17,11.30042477,0,33,0
4.160576883,6,17,11.13013926,10,33,0
4.164660851,0,17,11.13353493,11,33,0
4.164660851,5,17,11.20929971,8,33,0
4.018407645,-4,17,11.11915464,-2,33,0
3.95898977,0,17,10.96904736,-6,33,0
3.978140269,3,17,10.91327632,-6,33,0
3.979145637,-4,17,11.08839033,-13,33,0
3.939593888,0,17,11.01090369,1,33,0
3.859740924,4,17,10.80090737,8,33,0
3.863107557,0,17,10.76765527,9,33,0
3.879226727,0,17,10.93290446,10,33,0
3.879226727,0,17,10.93290446,0,33,0
3.798736632,-2,17,10.81593269,-6,33,0
3.798736632,0,17,10.74802307,-6,33,0
3.773592453,-2,17,10.95673309,-17,33,0
3.747479153,-3,17,10.98478948,-1,33,0
3.667206021,-2,16,10.77953617,6,33,0
3.66736963,8,16,10.70478398,12,33,0
3.651027253,1,16,10.82434294,10,33,0
3.567688327,4,14,10.82434294,3,33,0
3.516191121,-3,14,10.71188125,-5,33,0
3.389690251,-3,14,10.58935314,-7,33,0
3.374077652,-1,14,10.72126858,-15,33,0
3.493078871,-8,15,10.99136024,-9,36,0
3.455083212,6,15,10.82901658,9,36,0
3.422805867,2,15,10.7191231,11,36,0
3.441859962,3,15,10.84953455,13,36,0
3.465313839,2,15,10.97043299,4,37,0
3.441859962,-1,15,10.90366911,-5,37,0
3.441859962,-2,15,10.75964683,-8,37,0
3.427885646,-3,15,10.8105319,-12,37,0
3.442382896,-1,15,11.05621997,-9,37,0
3.442382896,-2,15,11.05621997,4,37,0
3.442382896,2,15,10.93434955,12,37,0
3.434472303,4,15,11.02353845,12,37,0
3.453056617,1,15,11.05954791,1,37,0
3.446737588,-2,15,11.08016245,1,37,0
3.464621191,3,15,11.01271992,-7,37,0
3.464621191,-3,15,11.01090369,-10,37,0
3.497198879,-4,15,11.18570516,-10,37,0
3.418537699,2,15,11.13689364,2,37,0
3.40728631,3,15,10.94212045,11,37,0
3.40523127,1,15,10.98180313,11,37,0
3.429518917,1,15,11.11145355,5,37,0
3.528682474,4,16,11.13509766,0,37,0
3.420175434,-6,16,11.030068,-7,37,0
3.383548433,-4,16,10.98269548,-10,37,0
3.538869876,-5,16,11.26632149,-15,37,0
3.499485676,1,16,11.29502545,1,37,0
3.341616375,5,16,11.10250422,11,37,0
3.3346664,2,16,11.09279045,11,37,0
3.382543422,4,16,11.21928696,8,37,0
3.355234716,-3,16,11.19742828,-1,37,0
3.369332278,1,16,11.13437919,-5,37,0
3.382306905,0,16,11.11289341,-7,37,0
3.376625534,-4,16,11.28538878,-14,37,0
3.382306905,4,16,11.21964349,3,37,0
3.38608919,0,16,11.0768407,8,37,0
3.40147027,1,16,11.06627309,7,37,0
3.391990566,-2,16,11.19837488,9,37,0
3.382366036,0,16,11.15327755,-1,37,0
3.397881693,2,16,11.02462698,-5,37,0
3.421637035,-6,16,10.96875563,-7,37,0
3.487348563,-2,16,11.14012567,-14,37,0
3.483044645,6,16,11.14012567,-1,37,0
3.419064199,0,16,10.95519968,8,37,0
3.273896761,-1,16,10.87014259,10,37,0
3.271024304,0,16,10.97249288,8,37,0
3.306055051,-4,16,10.93363617,-1,37,0
3.193743885,5,16,10.78888317,-2,37,0
3.183959799,-4,16,10.6976633,-8,37,0
3.192240592,1,16,10.81896483,-12,37,0
3.207802986,4,16,10.84147591,-1,37,0
2.972137278,0,15,10.47847317,6,34,0
2.946183973,-1,15,10.34564643,10,34,0
2.955740178,1,15,10.45227248,8,34,0
2.972137278,1,15,10.52646189,4,34,0
2.932302849,-1,15,10.47137049,-1,33,0
2.905167809,-1,15,10.39440234,-8,33,0
2.931484266,-4,15,10.45370748,-14,33,0
3.12409987,-5,15,10.68548548,-10,33,0
3.243701589,1,15,10.65262409,1,33,0
3.217514569,3,15,10.47245912,14,33,0
3.208488741,6,15,10.5380074,12,33,0
3.235057959,1,15,10.62480117,5,33,0
3.273163607,1,15,10.66770828,-1,33,0
3.275667871,-5,15,10.55492302,-9,33,0
3.269801217,-2,15,10.56136355,-9,33,0
3.404467653,-4,15,10.8111054,-12,33,0
3.385911989,4,15,10.8111054,2,33,0
3.385911989,1,15,10.68645872,9,33,0
3.380887457,2,15,10.72462587,13,33,0
3.397705108,3,15,10.80370307,6,33,0
3.397705108,0,15,10.77940629,0,33,0
3.321987357,2,13,10.65984991,-5,33,0
3.333226665,-3,13,10.61628937,-8,33,0
3.333226665,-5,13,10.79120012,-14,33,0
3.220248438,-2,13,10.69945793,-1,33,0
3.148396417,0,13,10.47159969,8,33,0
3.148396417,3,13,10.44147499,10,33,0
3.181194744,5,13,10.57213318,10,33,0
3.124355934,-3,13,10.54938861,-1,33,0
3.120512778,-1,13,10.45133484,-6,33,0
3.103288578,1,13,10.40961094,-7,33,0
3.182703254,-6,13,10.68458703,-16,33,0
3.303876511,-1,13,10.74,1,33,0
3.283961023,7,13,10.66178221,10,33,0
3.283961023,2,13,10.66200732,9,33,0
3.34,3,13,10.82692939,11,33,0
3.595608433,4,17,10.87757326,1,33,0
3.590208908,-9,17,10.82088721,-6,33,0
3.588258631,-4,17,10.77821878,-8,33,0
3.625520652,-1,17,10.95753622,-15,33,0
3.858963591,-6,20,11.07214523,-4,33,0
3.94669482,4,20,10.96058393,8,33,0
3.947100201,4,20,10.91780198,9,33,0
3.967316473,5,20,11.03994565,13,33,0
4.12,5,20,11.13245705,3,33,0
4.275511665,1,20,11.21650569,-1,33,0
4.285277121,-6,20,11.17549104,-10,33,0
4.285277121,-5,20,11.28538878,-15,33,0
4.307621153,-1,20,11.38391848,-5,33,0
4.316526381,0,20,11.34188697,5,33,0
4.322082831,0,20,11.30205291,9,33,0
4.322082831,5,20,11.36431256,11,33,0
4.305391968,-3,20,11.32962488,0,33,0
4.270831301,2,20,11.23816711,2,33,0
4.287143571,3,20,11.06164545,-10,33,0
4.28,-5,20,11.09279045,-10,33,0
4.27312532,0,20,11.22988869,-6,33,0
4.155189526,1,20,11.03673865,5,33,0
4.06354525,1,20,10.7856386,12,33,0
4.05408436,2,20,10.90871211,10,33,0
4.177271837,5,20,11.09370993,5,35,0
4.177271837,-4,20,11.09370993,-3,35,0
4.127953488,-3,20,10.97686658,-8,35,0
4.132263302,-2,20,10.97240174,-9,35,0
4.164660851,-3,20,11.1028645,-10,35,0
4.093897898,1,20,11.01905622,-1,35,0
4.08,3,20,10.81903877,11,35,0
4.075487701,1,20,10.81149388,9,35,0
4.075487701,0,20,10.83928042,3,35,0
4.049148059,-2,20,10.74616211,-1,35,0
4.028945271,-1,20,10.60188662,-5,35,0
4.009788024,-3,20,10.55175815,-6,35,0
3.997048911,3,20,10.73172866,-11,35,0
3.989786962,1,20,10.70708177,1,35,0
3.959797975,-1,20,10.52205303,8,35,0
3.942029934,-1,20,10.48358717,8,35,0
3.939340046,3,20,10.58685978,8,35,0
3.989185381,6,20,10.5637304,1,35,0
4.046529377,-1,20,10.48940418,-4,35,0
4.046529377,-5,20,10.45722717,-7,35,0
4.086122857,-4,20,10.66770828,-16,35,0
4.033063352,2,20,10.58113415,1,35,0
3.941015098,1,20,10.38452695,7,35,0
3.964895963,-2,20,10.34928017,8,35,0
4.029888336,9,20,10.4974092,12,35,0
4.136713672,3,20,10.52425769,2,35,0
3.91734604,-6,19,10.40816987,-5,35,0
3.939340046,-6,19,10.3370402,-8,35,0
3.957221247,-1,19,10.49883803,-15,35,0
3.924334338,6,19,10.49883803,-1,35,0
3.697620857,-6,15,10.26530077,5,33,0
3.606438687,7,14,10.16472331,10,33,0
3.606715958,0,14,10.31728646,12,33,0
3.740374313,5,14,10.39209315,2,33,0
3.6230374,-4,14,10.27665315,-5,33,0
3.423974299,-2,14,10.10829362,-6,33,0
3.458554611,-6,14,10.2166335,-15,33,0
3.458554611,2,14,10.34763741,-5,33,0
3.507477726,-3,14,10.23914059,4,33,0
3.481608824,4,14,10.11841885,13,33,0
3.457687088,3,14,10.22399139,10,33,0
3.457687088,0,14,10.28233437,1,33,0
3.453056617,-1,14,10.28233437,-3,33,0
3.4525353,-1,14,10.18037327,-6,33,0
3.429518917,-2,14,10.26450194,-12,33,0
3.455777771,-1,14,10.35111588,-4,33,0
3.455777771,2,14,10.27168925,1,33,0
3.45722432,2,14,10.17371122,10,33,0
3.47706773,2,14,10.28054473,13,33,0
3.519147624,2,14,10.35584859,4,33,0
3.387093149,-1,14,10.26886557,-1,31,0
3.387093149,0,14,10.13092296,-7,31,0
3.387093149,-3,14,10.1040388,-9,31,0
3.494910585,-7,15,10.31792615,-13,31,0
3.521420168,1,15,10.37190436,0,31,0
3.50633712,3,15,10.19609729,11,31,0
3.50633712,2,15,10.23056206,11,31,0
3.527038418,3,15,10.35420687,6,31,0
3.525280131,-3,15,10.39084212,-2,31,0
3.525280131,-1,15,10.36578989,-5,31,0
3.525280131,-1,15,10.36511457,-8,31,0
3.477297801,-1,15,10.6068657,-14,31,0
3.463004476,3,15,10.58113415,3,31,0
3.463004476,-1,15,10.44078541,8,31,0
3.456067129,3,15,10.43312034,10,31,0
3.430218652,0,15,10.59818852,9,31,0
3.436509857,0,15,10.64060149,-1,31,0
3.345982666,-1,15,10.57060074,-5,31,0
3.302181097,2,15,10.52076043,-6,31,0
3.318132005,-5,15,10.71598806,-16,31,0
3.346879143,-3,15,10.71598806,-1,31,0
3.385616635,1,15,10.58846542,7,31,0
3.381183225,4,15,10.53785557,10,31,0
3.369807116,3,15,10.68082394,11,31,0
3.281767816,-1,15,10.68082394,0,31,0
3.037367281,-2,14,10.5387096,-5,31,0
3.009385319,0,14,10.4560987,-6,31,0
3.009385319,-3,14,10.62261738,-15,31,0
2.979932885,6,14,10.62261738,0,31,0
2.968905522,-3,14,10.49464625,5,31,0
2.909020454,0,14,10.41193546,10,31,0
2.931279584,4,14,10.53481846,10,31,0
2.907163566,-3,14,10.51248781,0,31,0
2.7,1,11,10.36725615,-4,31,0
2.656388526,0,11,10.28632101,-5,31,0
2.645448922,-1,11,10.34077367,-11,31,0
2.645448922,-5,11,10.50380883,-9,32,0
2.664507459,1,11,10.44607103,3,32,0
2.583331183,1,11,10.31201241,11,32,0
2.63583004,6,11,10.40048076,13,32,0
2.709686329,1,11,10.52425769,6,33,0
2.780287755,0,11,10.54682891,-3,33,0
2.788834882,-3,11,10.48475083,-10,33,0
2.788834882,-2,11,10.53043209,-10,33,0
2.775680097,-1,11,10.69833632,-9,33,0
2.755068057,-1,11,10.69833632,3,33,0
2.755068057,1,11,10.56713774,10,33,0
2.763258946,3,11,10.64723438,13,33,0
2.763258946,1,11,10.66770828,2,33,0
2.733203249,1,11,10.64159762,2,33,0
2.733203249,0,11,10.49779024,-8,33,0
2.702295321,-6,11,10.47282197,-10,33,0
2.837252192,-4,11,10.71231068,-12,33,0
2.705549852,5,11,10.68533575,2,33,0
2.612355259,3,11,10.47986641,11,33,0
2.616562631,1,11,10.55122742,13,33,0
2.728809264,3,12,10.70866939,5,33,0
2.778488798,-1,12,10.70866939,-2,33,0
2.783954023,-3,12,10.65863031,-5,33,0
2.783954023,-3,12,10.63044684,-8,33,0
2.835489376,-3,12,10.84378163,-15,33,0
2.835489376,1,12,10.81480467,0,33,0
2.878958145,0,12,10.70035513,8,33,0
2.871654575,3,12,10.68503627,11,33,0
2.871654575,2,12,10.78843826,8,33,0
2.865239955,-2,12,10.7035695,-2,33,0
2.865030541,-1,12,10.58506495,-4,33,0
2.906819568,5,12,10.53233118,-4,33,0
2.885896741,-4,12,10.6686269,-14,33,0
2.93318939,-4,12,10.6686269,-2,33,0
2.872002786,1,12,10.50083806,7,33,0
2.801499598,3,12,10.43572709,7,33,0
2.80777492,2,12,10.56070073,12,33,0
2.828427125,2,12,10.56070073,1,33,0
2.828427125,-2,12,10.46548613,-5,33,0
2.828427125,-2,12,10.41116708,-9,33,0
2.850684128,-2,12,10.59699958,-13,33,0
3.001599574,-5,13,10.7412476,-4,34,0
2.980536864,7,13,10.67754653,8,34,0
2.988042838,2,13,10.6320459,14,34,0
3.086033052,4,13,10.85926333,12,34,0
3.142546738,0,13,10.98770222,1,35,0
3.177672104,-2,13,11.05819153,-2,35,0
3.177672104,-2,13,11.00946865,-13,35,0
3.348133809,-9,13,11.16245493,-15,35,0
3.382839044,4,13,11.39370001,-5,35,0
3.359523776,0,13,11.3375306,3,35,0
3.330105103,2,13,11.16474809,13,35,0
3.398587942,7,13,11.25566524,13,35,0
3.482814953,1,14,11.36133795,4,35,0
3.510213669,-1,14,11.31045534,-1,35,0
3.472405506,-3,14,11.19837488,-8,35,0
3.467621663,-2,14,11.20899639,-10,35,0
3.504283094,-4,14,11.34197514,-10,35,0
3.556458913,-1,14,11.28838341,0,35,0
3.573457709,1,14,11.14071811,11,35,0
3.567688327,3,14,11.19444505,12,35,0
3.567856499,-1,14,11.16438982,-1,35,0
3.550549253,2,14,11.14479251,3,35,0
3.573289801,4,14,11.00727032,-5,35,0
3.595775299,0,14,10.9796357,-7,35,0
3.612256912,-8,14,11.19908925,-15,35,0
3.551056181,-1,14,11.14524114,2,35,0
3.562246482,2,14,10.98828467,9,35,0
3.562246482,4,14,11.06209745,15,35,0
3.579106034,2,14,11.14466689,4,35,0
3.510897321,-1,14,11.11964028,0,35,0
3.451144738,-2,14,11.01664196,-7,35,0
3.458554611,-3,14,10.96505358,-8,35,0
3.468775,0,14,11.17132042,-14,35,0
3.453056617,6,14,11.09863055,3,35,0
3.424675167,-5,14,10.91474232,7,35,0
3.424675167,-2,14,10.86625971,6,35,0
3.430218652,2,14,10.95671484,10,35,0
3.456067129,-2,14,10.91831489,-1,35,0
3.471310992,1,14,10.84575493,-6,35,0
3.518863453,-2,14,10.8203512,-6,35,0
3.526131024,0,14,11.08095664,-15,35,0
3.536325777,6,14,11.1270661,3,35,0
3.496054919,0,14,10.99607203,7,35,0
3.473384517,0,14,10.95927005,10,35,0
3.595775299,5,14,11.13013926,11,35,0
3.595775299,-5,14,11.1518429,-1,35,0
3.578882507,1,14,11.09190696,-3,35,0
3.573009936,-2,14,11.03864122,-9,35,0
3.578211844,-2,14,11.21598859,-15,35,0
3.642856022,-4,14,11.29822995,-3,35,0
3.57211422,0,14,11.16064514,4,35,0
3.57211422,5,14,11.06939926,14,35,0
3.623313401,5,14,11.16021505,10,35,0
3.785287307,5,17,11.13303193,4,35,0
3.737646318,-6,17,10.98415222,-4,33,0
3.71057947,-2,17,10.79444301,-7,33,0
3.704915654,-1,17,10.86331441,-13,33,0
3.704915654,-8,17,11.00261787,-9,33,0
3.726070316,3,17,10.88771785,4,33,0
3.699783777,3,17,10.68548548,12,33,0
3.71057947,4,17,10.77183364,12,33,0
3.661966685,1,17,10.81526699,3,33,0
3.578603079,0,17,10.7644043,0,33,0
3.497198879,-2,17,10.61743849,-7,33,0
3.47706773,-2,17,10.59858481,-10,33,0
3.50593782,-3,17,10.879136,-14,33,0
3.527038418,-1,17,10.93268494,2,33,0
3.490329497,2,17,10.77272482,12,33,0
3.460866943,3,17,10.8590239,14,33,0
3.550549253,5,17,10.9635943,4,33,0
